table_name,column_name,position,column_type,nullable
motorboat_based_arrests_seized_liquor_district_wise_year_wise,focus_area,2,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,type_of_raid,3,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,year,4,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,district_name,5,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,number_of_raids,6,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,total_registered_cases,7,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,total_arrests,8,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,seized_illegal_country_made_liquor_in_litres,9,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,seized_illegal_foreign_made_liquor_in_litres,10,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,total_seized_illegal_liquor_in_litres,11,text,YES
motorboat_based_arrests_seized_liquor_district_wise_year_wise,seized_illegal_java_mahua_in_lakhs_kgs,12,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,state_name,1,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,year,2,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,district_name,3,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,focus_area,4,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,scheme_name,5,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,target_number_of_projects_for_connecting_settlement_to_roads,6,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,target_length_for_connecting_settlement_to_roads_in_kms,7,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,existing_number_of_projects_connecting_settlement_to_roads,8,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,length_of_existing_roads_connecting_to_settlements_in_kms,9,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,number_of_projects_in_process_to_connect_settlement_to_roads,10,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,length_of_roads_in_process_to_connect_to_settlements_in_kms,11,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,target_length_of_roads_for_connecting_to_settlements_in_kms,12,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,total_number_of_achieved_projects,13,text,YES
mukhya_mantri_gram_sampark_yojana_targets_and_achievements,road_length_achieved_in_km,14,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,state_name,1,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,district_name,2,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,total_beneficiaries,3,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,verified,4,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,lock_for_payment,5,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,ready_for_payment,6,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,total_beneficiaries_paid,7,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,pending_for_fixed_deposit,8,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,fixed_deposit_completed,9,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,scheme_name,10,text,YES
mukhyamantri_antarjatiya_vivah_yojana_district_year_wise,year,11,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,sector_name,1,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,scheme_name,2,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,year,3,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,district_name,4,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,number_of_beneficiaries,5,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,total_amount_in_rupee,6,text,YES
mukhyamantri_kanya_utthaan_intermediate_beneficiaries,focus_area,7,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,state,1,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,scheme_name,2,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,gender,3,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,year,4,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,district_name,5,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,block_name,6,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,number_of_beneficiaries,7,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,total_amount,8,text,YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,sector_name,9,varchar(50),YES
mukhyamantri_kanya_utthaan_snatak_beneficiaries,focus_area,10,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,state_name,1,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,district_name,2,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,total_beneficiaries,3,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,verified,4,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,lock_for_payment,5,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,ready_for_payment,6,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,total_beneficiaries_paid,7,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,pending_for_fixed_deposit,8,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,fixed_deposit_completed,9,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,scheme_name,10,text,YES
mukhyamantri_nishaktjan_vivah_yojana_district_year_wise,year,11,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,district_name,1,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,total_beneficiaries,2,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,verified_by_block,3,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,rejected_by_block,4,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,verified_by_adss,5,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,rejected_by_adss,6,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,locked_for_payment_by_adss,7,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,total_beneficiary_payment,8,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,scheme_name,9,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,year,10,text,YES
mukhyamantri_parivar_labh_yojana_district_year_wise,state_name,11,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,focus_area,1,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,state_name,2,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,scheme_name,3,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,year,4,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,key_details,5,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,value,6,text,YES
mukhyamantri_peyjal_nishchay_yojana_year_wise,unit,7,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,focus_area,1,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,state_name,2,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,scheme_name,3,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,year,4,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,key_details,5,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,value,6,text,YES
mukhyamantri_shahar_gali_nali_pakikaran_yojana_year_wise,unit,7,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,state_name,1,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,district_name,2,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,total_applications_received,3,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,applications_pending_for_document_upload,4,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,applications_pending_at_p_v_p,5,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,applications_pending_at_assistant_director,6,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,application_pending_for_correction_of_errors,7,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,applications_pending_on_p_m_f_s,8,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,application_pending_for_approval,9,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,beneficiaries,10,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,rejected_applications,11,text,YES
mukhyamantri_vridhjan_pension_scheme_district_wise,year,12,text,YES
multi_storied_housing_schemes_year_wise,focus_area,1,text,YES
multi_storied_housing_schemes_year_wise,state_name,2,text,YES
multi_storied_housing_schemes_year_wise,scheme_name,3,text,YES
multi_storied_housing_schemes_year_wise,year,4,text,YES
multi_storied_housing_schemes_year_wise,key_points,5,text,YES
multi_storied_housing_schemes_year_wise,value,6,text,YES
multi_storied_housing_schemes_year_wise,unit,7,text,YES
municipal_corporation_buildings_district_wise_year_wise,focus_area,1,text,YES
municipal_corporation_buildings_district_wise_year_wise,state_name,2,text,YES
municipal_corporation_buildings_district_wise_year_wise,year,3,text,YES
municipal_corporation_buildings_district_wise_year_wise,municipal_corporation_name,4,text,YES
municipal_corporation_buildings_district_wise_year_wise,district_name,5,text,YES
municipal_corporation_buildings_district_wise_year_wise,contact_person,6,text,YES
municipal_corporation_buildings_district_wise_year_wise,ownership_type,7,text,YES
municipal_corporation_buildings_district_wise_year_wise,building_area_in_sq_ft,8,text,YES
municipal_corporation_buildings_district_wise_year_wise,rooms,9,text,YES
municipal_corporation_buildings_district_wise_year_wise,halls,10,text,YES
municipal_corporation_buildings_district_wise_year_wise,occupancy,11,text,YES
municipal_corporation_buildings_district_wise_year_wise,description,12,text,YES
municipal_corporation_buildings_district_wise_year_wise,manpower_utilization,13,text,YES
municipal_corporation_buildings_district_wise_year_wise,status,14,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,focus_area,1,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,state,2,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,year,3,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,district_name,4,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,block_name,5,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,panchayat_name,6,text,YES
nali_gali_pakkikaran_yojana_district_wise_block_wise_year_wise,administrative_sanction_amount_in_rupee,7,text,YES
nali_gali_report_district_wise_year_wise,focus_area,1,text,YES
nali_gali_report_district_wise_year_wise,state_name,2,text,YES
nali_gali_report_district_wise_year_wise,urban_local_body_name,3,text,YES
nali_gali_report_district_wise_year_wise,district_name,4,text,YES
nali_gali_report_district_wise_year_wise,total_urban_wards,5,text,YES
nali_gali_report_district_wise_year_wise,wards_covered_by_central_govt_or_other_institutes,6,text,YES
nali_gali_report_district_wise_year_wise,targeted_wards,7,text,YES
nali_gali_report_district_wise_year_wise,total_households,8,text,YES
nali_gali_report_district_wise_year_wise,year,9,text,YES
nali_gali_report_district_wise_year_wise,targeted_households_under_scheme_2019_20,10,text,YES
nali_gali_report_district_wise_year_wise,wards_with_tenders_issued,11,text,YES
nali_gali_report_district_wise_year_wise,wards_where_work_started,12,text,YES
nali_gali_report_district_wise_year_wise,wards_fully_covered_with_paved_drains_and_streets,13,text,YES
nali_gali_report_district_wise_year_wise,total_plans_for_paved_drains_and_streets,14,text,YES
nali_gali_report_district_wise_year_wise,plans_where_work_started,15,text,YES
nali_gali_report_district_wise_year_wise,completed_plans,16,text,YES
nali_gali_report_district_wise_year_wise,plans_in_progress,17,text,YES
nali_gali_report_district_wise_year_wise,plans_in_tendering_process,18,text,YES
nali_gali_report_district_wise_year_wise,households_covered_with_completed_paved_drains_and_streets,19,text,YES
national_highways_number_wise,focus_area,1,text,YES
national_highways_number_wise,state_name,2,text,YES
national_highways_number_wise,year,3,text,YES
national_highways_number_wise,national_highway_number,4,text,YES
national_highways_number_wise,length_in_kilometer,5,text,YES
number_of_birth_district_gender_year_wise,state_name,1,text,YES
number_of_birth_district_gender_year_wise,district_name,2,text,YES
number_of_birth_district_gender_year_wise,number_of_female_birth,3,text,YES
number_of_birth_district_gender_year_wise,number_of_male_birth,4,text,YES
number_of_birth_district_gender_year_wise,month,5,text,YES
number_of_birth_district_gender_year_wise,registration_unit_name,6,text,YES
number_of_birth_district_gender_year_wise,sub_district,7,text,YES
number_of_birth_district_gender_year_wise,total_birth,8,text,YES
number_of_birth_district_gender_year_wise,area_type,9,text,YES
number_of_birth_district_gender_year_wise,year,10,text,YES
number_of_death_district_gender_year_wise,state_name,1,text,YES
number_of_death_district_gender_year_wise,number_of_female_death,2,text,YES
number_of_death_district_gender_year_wise,number_of_male_death,3,text,YES
number_of_death_district_gender_year_wise,total_death,4,text,YES
number_of_death_district_gender_year_wise,number_of_child_female_death,5,text,YES
number_of_death_district_gender_year_wise,number_of_child_male_death,6,text,YES
number_of_death_district_gender_year_wise,child_total_death,7,text,YES
number_of_death_district_gender_year_wise,district_name,8,text,YES
number_of_death_district_gender_year_wise,number_of_infant_female_death,9,text,YES
number_of_death_district_gender_year_wise,number_of_infant_male_death,10,text,YES
number_of_death_district_gender_year_wise,infant_total_death,11,text,YES
number_of_death_district_gender_year_wise,month,12,text,YES
number_of_death_district_gender_year_wise,registration_unit_name,13,text,YES
number_of_death_district_gender_year_wise,sub_district,14,text,YES
number_of_death_district_gender_year_wise,area_type,15,text,YES
number_of_death_district_gender_year_wise,year,16,text,YES
number_of_medhavriti_yojna_beneficiaries,sector_name,1,text,YES
number_of_medhavriti_yojna_beneficiaries,focus_area,2,text,YES
number_of_medhavriti_yojna_beneficiaries,scheme_name,3,text,YES
number_of_medhavriti_yojna_beneficiaries,district_name,4,text,YES
number_of_medhavriti_yojna_beneficiaries,number_of_scheduled_caste_beneficiaries,5,text,YES
number_of_medhavriti_yojna_beneficiaries,number_of_scheduled_tribe_beneficiaries,6,text,YES
number_of_ration_cards_and_members_district_wise,state_name,1,text,YES
number_of_ration_cards_and_members_district_wise,focus_area,2,text,YES
number_of_ration_cards_and_members_district_wise,year,3,text,YES
number_of_ration_cards_and_members_district_wise,district_name,4,text,YES
number_of_ration_cards_and_members_district_wise,number_of_rural_ration_card,5,text,YES
number_of_ration_cards_and_members_district_wise,number_of_urban_ration_card,6,text,YES
number_of_ration_cards_and_members_district_wise,priority_household_cards,7,text,YES
number_of_ration_cards_and_members_district_wise,priority_household_members,8,text,YES
number_of_ration_cards_and_members_district_wise,antyodaya_anna_yojana_cards,9,text,YES
number_of_ration_cards_and_members_district_wise,antyodaya_anna_yojana_members,10,text,YES
number_of_ration_cards_and_members_district_wise,total_cards,11,text,YES
number_of_ration_cards_and_members_district_wise,total_members,12,text,YES
number_of_services_year_wise_district_wise_block_wise,year,1,text,YES
number_of_services_year_wise_district_wise_block_wise,district_name,2,text,YES
number_of_services_year_wise_district_wise_block_wise,block_name,3,text,YES
number_of_services_year_wise_district_wise_block_wise,state_name,4,text,YES
number_of_services_year_wise_district_wise_block_wise,focus_area,5,text,YES
number_of_services_year_wise_district_wise_block_wise,number_of_services_provided,6,text,YES
number_of_stillbirth_district_gender_year_wise,state_name,1,text,YES
number_of_stillbirth_district_gender_year_wise,district_name,2,text,YES
number_of_stillbirth_district_gender_year_wise,number_of_female_stillbirth,3,text,YES
number_of_stillbirth_district_gender_year_wise,number_of_male_stillbirth,4,text,YES
number_of_stillbirth_district_gender_year_wise,month,5,text,YES
number_of_stillbirth_district_gender_year_wise,registration_unit_name,6,text,YES
number_of_stillbirth_district_gender_year_wise,sub_district,7,text,YES
number_of_stillbirth_district_gender_year_wise,total_stillbirth,8,text,YES
number_of_stillbirth_district_gender_year_wise,area_type,9,text,YES
number_of_stillbirth_district_gender_year_wise,year,10,text,YES
parvarish_benefecries_progress_distrcit_wise,state_name,1,text,YES
parvarish_benefecries_progress_distrcit_wise,district_name,2,text,YES
parvarish_benefecries_progress_distrcit_wise,total_beneficiary,3,text,YES
parvarish_benefecries_progress_distrcit_wise,stopped_deleted_beneficiary,4,text,YES
parvarish_benefecries_progress_distrcit_wise,active_beneficiary,5,text,YES
parvarish_benefecries_progress_distrcit_wise,verified_beneficiary_by_adcp_opt,6,text,YES
parvarish_benefecries_progress_distrcit_wise,approved_beneficiary,7,text,YES
parvarish_benefecries_progress_distrcit_wise,locked_for_payment,8,text,YES
parvarish_benefecries_progress_distrcit_wise,payment_sent,9,text,YES
parvarish_benefecries_progress_distrcit_wise,payment_successful,10,text,YES
parvarish_benefecries_progress_distrcit_wise,payment_rejected,11,text,YES
parvarish_benefecries_progress_distrcit_wise,payment_waiting,12,text,YES
parvarish_benefecries_progress_distrcit_wise,stopped_ben_after_payment,13,text,YES
patna_smartcity_agencywise_summary_report,state_name,1,text,YES
patna_smartcity_agencywise_summary_report,district_name,2,text,YES
patna_smartcity_agencywise_summary_report,year,3,text,YES
patna_smartcity_agencywise_summary_report,focus_area,4,text,YES
patna_smartcity_agencywise_summary_report,agency_name,5,text,YES
patna_smartcity_agencywise_summary_report,number_of_projects,6,text,YES
patna_smartcity_agencywise_summary_report,projects_completed,7,text,YES
patna_smartcity_agencywise_summary_report,projects_ongoing,8,text,YES
patna_smartcity_agencywise_summary_report,total_cost_in_crore,9,text,YES
patna_smartcity_projectwise_progress_report,state_name,1,text,YES
patna_smartcity_projectwise_progress_report,district_name,2,text,YES
patna_smartcity_projectwise_progress_report,focus_area,3,text,YES
patna_smartcity_projectwise_progress_report,project_name,4,text,YES
patna_smartcity_projectwise_progress_report,administrative_approval_amount_in_cr,5,text,YES
patna_smartcity_projectwise_progress_report,agreement_amout_in_cr,6,text,YES
patna_smartcity_projectwise_progress_report,year,7,text,YES
patna_smartcity_projectwise_progress_report,agreement_date,8,text,YES
patna_smartcity_projectwise_progress_report,physical_progress,9,text,YES
patna_smartcity_projectwise_progress_report,financial_work_progress,10,text,YES
patna_smartcity_projectwise_progress_report,agency_name,11,text,YES
patna_smartcity_projectwise_progress_report,work_status,12,text,YES
payment_to_mothers_under_mkuy_scheme,state_name,1,text,YES
payment_to_mothers_under_mkuy_scheme,focus_area,2,text,YES
payment_to_mothers_under_mkuy_scheme,scheme_name,3,text,YES
payment_to_mothers_under_mkuy_scheme,total_amount_in_rupee,4,text,YES
payment_to_mothers_under_mkuy_scheme,year,5,text,YES
payment_to_mothers_under_mkuy_scheme,district_name,6,text,YES
payment_to_mothers_under_mkuy_scheme,category_name,7,text,YES
polytechnic_college_students_district_branch_year_wise,state_name,1,text,YES
polytechnic_college_students_district_branch_year_wise,focus_area,2,text,YES
polytechnic_college_students_district_branch_year_wise,year,3,text,YES
polytechnic_college_students_district_branch_year_wise,institute_name,4,text,YES
polytechnic_college_students_district_branch_year_wise,district_name,5,text,YES
polytechnic_college_students_district_branch_year_wise,branch_name,6,text,YES
polytechnic_college_students_district_branch_year_wise,admissions_via_regular_entry,7,text,YES
polytechnic_college_students_district_branch_year_wise,admissions_via_lateral_entry,8,text,YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,sector_name,1,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,sector_id,2,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,focus_area,3,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,cattle_type,4,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,year,5,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,male_count,6,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,female_count,7,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,under_1_year_count,8,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,1_to_3_year_count,9,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,in_milk_animal_count,10,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,dry_count,11,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,milch_animal_count,12,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,not_even_calved_once_count,13,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,others_count,14,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,total_count,15,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,cattle_unit,16,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,source,17,varchar(255),YES
population_of_cattle_breed_gender_wise_in_bihar_yearly_trend,state_name,18,varchar(255),YES
post_matric_scheme_student_benefecries_district_wise,district_name,1,text,YES
post_matric_scheme_student_benefecries_district_wise,block_name,2,text,YES
post_matric_scheme_student_benefecries_district_wise,year,3,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_student_staying_in_hostel,4,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_student_orphan,5,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_disable_student,6,text,YES
post_matric_scheme_student_benefecries_district_wise,total_scholarship_amount_in_rupee,7,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_male_student,8,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_female_student,9,text,YES
post_matric_scheme_student_benefecries_district_wise,hindu_count,10,text,YES
post_matric_scheme_student_benefecries_district_wise,muslim_count,11,text,YES
post_matric_scheme_student_benefecries_district_wise,na_count,12,text,YES
post_matric_scheme_student_benefecries_district_wise,buddhist_count,13,text,YES
post_matric_scheme_student_benefecries_district_wise,sikh_count,14,text,YES
post_matric_scheme_student_benefecries_district_wise,others_count,15,text,YES
post_matric_scheme_student_benefecries_district_wise,christian_count,16,text,YES
post_matric_scheme_student_benefecries_district_wise,parsi_count,17,text,YES
post_matric_scheme_student_benefecries_district_wise,jain_count,18,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_economically_backward_classes,19,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_general,20,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_scheduled_caste,21,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_backward_class,22,text,YES
post_matric_scheme_student_benefecries_district_wise,number_of_scheduled_tribe,23,text,YES
post_matric_scheme_student_benefecries_district_wise,state_name,24,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,state_name,1,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,focus_area,2,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,year,3,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,district_name,4,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,layer_poultry_capacity,5,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,with_feed_mill,6,text,YES
poultry_farming_animal_husbandry_year_wise_district_wise,without_feed_mill,7,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,state_name,1,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,year,2,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,focus_area,3,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,district_name,4,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,scheme_name,5,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,number_of_approved_target_of_connecting_road_and_settlements,6,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,total_approved_targets_and_total_road_length_in_km,7,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,total_number_of_settlements_with_ongoing_road_construction,8,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,total_number_of_settlements_and_length_of_road_in_kms,9,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,no_of_settlements_of_connecting_roads,10,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,ongoing_connection_road_length_in_km,11,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,physical_targets_and_total_number_of_settlements,12,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,length_of_road,13,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,total_number_of_achieved_projects,14,text,YES
pradhan_mantri_gram_sadak_yojana_i_targets_and_achievements,road_length_achieved,15,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,state_name,1,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,year,2,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,district_name,3,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,scheme_name,4,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,total_approved_targets_and_total_projects,5,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,total_approved_targets_and_total_road_length_in_km,6,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,total_number_of_previously_constructed_projects,7,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,previously_completed_road_length_in_km,8,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,total_ongoing_road_connection_projects,9,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,ongoing_connection_road_length_in_km,10,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,total_number_of_projects,11,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,achievement_of_road_length_in_km,12,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,total_number_of_achieved_projects,13,text,YES
pradhan_mantri_gram_sadak_yojana_ii_targets_and_achievements,road_length_achieved_in_km,14,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,state_name,1,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,year,2,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,district_name,3,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,focus_area,4,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,scheme_name,5,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,target_number_of_projects_for_connecting_settlement_to_roads,6,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,target_length_for_connecting_settlement_to_roads_in_kms,7,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,existing_number_of_projects_connecting_settlement_to_roads,8,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,length_of_existing_roads_connecting_to_settlements_in_kms,9,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,number_of_projects_in_process_to_connect_settlement_to_roads,10,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,length_of_roads_in_process_to_connect_to_settlements_in_kms,11,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,target_length_of_roads_for_connecting_to_settlements_in_kms,12,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,total_number_of_achieved_projects,13,text,YES
pradhan_mantri_gram_sadak_yojana_iii_targets_and_achievements,road_length_achieved_in_km,14,text,YES
production_import_npk_fertilizer_year_wise,id,1,int,NO
